114,8,9,13,19,20,27,34,36,47,49,50,53,61,74,89,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2,"11","13","21","23","31","32","42","43","51","52","62","63","72","81","93","","","","",0,0,2,1,0,0,0,0,"ONS"
115,4,7,16,25,30,36,49,53,60,67,74,78,80,82,85,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,3,"11","12","21","32","41","43","53","63","71","72","82","83","91","92","93","","","","",1,0,2,1,0,0,0,0,"SQT"
116,2,11,17,21,22,33,35,46,51,57,58,66,70,87,88,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,"13","21","22","32","33","41","43","52","61","62","63","73","81","91","92","","","","",0,0,1,0,0,0,0,0,"SUT"
117,6,8,13,26,27,34,37,42,45,50,54,56,65,71,86,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,3,"11","12","23","31","33","41","43","51","52","61","62","63","72","83","92","","","","",2,1,0,1,0,0,0,0,"ZXT"
118,3,12,15,18,20,39,44,47,55,64,69,73,79,81,89,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,"13","21","22","23","33","42","51","52","62","71","72","81","83","91","93","","","","",1,0,0,0,0,0,0,0,"EIO"
119,5,9,10,19,23,28,29,32,43,59,62,68,75,77,83,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,"11","13","21","23","31","32","33","41","52","62","72","73","81","83","92","","","","",1,0,1,0,0,0,0,0,"QAZ"
120,1,14,24,31,38,40,41,48,52,61,63,72,76,84,90,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,7,"12","22","31","42","43","51","52","53","62","71","73","81","83","91","93","","","","",2,3,2,2,1,0,0,0,"CYC"
121,7,12,15,18,20,27,36,37,48,56,62,72,76,82,83,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,4,"12","21","22","23","31","33","42","43","51","62","73","81","82","91","93","","","","",2,2,0,2,0,0,0,0,"CRJ"
122,5,6,10,24,29,31,42,44,52,58,65,71,84,86,88,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,5,"11","12","23","31","32","43","51","53","62","63","71","82","91","92","93","","","","",3,1,1,0,1,0,0,0,"IPU"
123,2,13,19,21,33,34,35,46,57,66,69,75,78,89,90,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,"12","22","23","31","41","42","43","51","63","72","73","81","83","91","92","","","","",0,0,2,1,0,0,0,0,"LSM"
124,3,14,17,23,32,39,40,41,50,51,54,63,68,74,81,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,"11","21","23","32","41","43","52","53","61","62","63","71","73","82","92","","","","",1,0,1,0,0,0,0,0,"PUQ"
125,4,9,11,26,28,30,43,49,53,64,67,70,73,79,87,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,"11","13","22","31","32","43","52","53","62","71","73","81","82","83","91","","","","",1,0,0,0,0,0,0,0,"ONM"
126,1,8,16,22,25,38,45,47,55,59,60,61,77,80,85,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3,"11","13","21","31","33","42","52","53","62","63","72","73","81","91","92","","","","",2,1,0,1,0,0,0,0,"TEQ"
127,6,7,10,26,31,47,48,50,53,62,63,73,76,80,81,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,3,"12","13","21","32","41","52","53","61","62","71","73","81","83","92","93","","","","",0,1,2,1,0,0,0,0,"OVE"
128,3,14,34,35,40,43,52,57,58,65,67,72,86,87,89,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,3,"12","21","41","43","52","53","61","62","63","72","73","81","91","92","93","","","","",3,0,0,0,1,0,0,0,"EZM"
129,5,17,18,20,22,24,32,46,51,55,66,68,77,78,85,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3,"12","21","22","31","32","33","43","51","61","63","71","73","82","83","92","","","","",0,2,1,1,0,0,0,0,"GIB"
130,4,8,11,19,21,27,30,33,39,41,49,60,61,71,83,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,"11","12","22","23","31","33","41","42","43","51","53","72","73","82","91","","","","",0,1,1,0,0,0,0,0,"FBM"
131,1,9,12,13,28,29,36,37,42,45,56,64,75,82,88,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,3,"11","12","21","22","31","33","41","42","52","53","61","73","83","92","93","","","","",2,1,0,1,0,0,0,0,"BSW"
132,2,15,16,23,25,38,44,54,59,69,70,74,79,84,90,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,3,"13","21","22","31","32","43","53","61","62","72","81","82","83","91","93","","","","",2,0,1,1,0,0,0,0,"DEK"
133,3,14,20,26,32,39,47,49,56,59,62,69,74,84,89,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3,"11","22","31","33","42","43","51","52","61","63","71","73","82","92","93","","","","",0,2,1,1,0,0,0,0,"EYH"
134,1,15,21,28,33,41,48,53,55,60,70,78,83,88,90,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,4,"12","21","31","33","41","51","52","62","63","73","82","83","91","92","93","","","","",0,2,2,2,0,0,0,0,"WIE"
135,6,8,11,17,23,34,38,46,57,61,64,66,72,81,85,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,"11","12","21","22","31","41","43","53","62","71","72","73","83","92","93","","","","",0,0,1,0,0,0,0,0,"ROJ"
136,7,10,13,25,27,31,40,42,44,50,52,67,73,75,77,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,3,"12","21","23","32","33","41","51","52","53","62","63","71","81","82","83","","","","",0,1,2,1,0,0,0,0,"PUL"
137,4,5,12,16,22,24,36,45,54,58,63,71,79,82,86,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,4,"11","12","21","23","32","33","41","51","61","63","72","82","83","92","93","","","","",2,2,0,2,0,0,0,0,"MON"
138,2,9,18,19,29,30,35,37,43,51,65,68,76,80,87,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2,"12","13","21","22","32","41","42","43","51","62","71","73","83","91","93","","","","",0,1,1,0,0,0,0,0,"SDF"
139,4,10,12,27,30,32,49,53,57,61,64,74,80,81,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"13","21","23","32","41","42","53","61","62","72","73","81","91","92","93","","","","",0,0,0,0,0,0,0,0,"OTM"
140,3,13,21,29,36,41,46,50,52,58,67,70,72,84,90,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,4,"12","22","31","33","41","52","53","61","62","63","71","82","83","91","93","","","","",2,1,1,1,0,0,0,0,"ILA"
141,2,9,16,23,28,33,44,51,66,68,69,77,79,85,87,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,"12","13","22","32","33","41","51","62","71","72","73","81","83","91","93","","","","",1,0,0,0,0,0,0,0,"CRO"
142,1,5,18,19,26,34,35,38,40,43,55,65,73,83,89,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,4,"11","13","21","22","31","41","42","43","51","52","62","73","83","92","93","","","","",2,1,1,1,0,0,0,0,"YYB"
143,7,8,15,17,25,31,42,48,56,59,62,63,71,75,88,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,"11","12","22","23","31","42","52","53","61","63","71","73","81","83","92","","","","",0,1,1,0,0,0,0,0,"ORE"
144,6,11,14,20,22,24,37,39,45,47,54,60,76,78,86,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,6,"13","21","23","31","32","33","41","42","51","52","63","73","81","82","92","","","","",1,2,3,1,1,0,0,0,"XVH"
145,8,10,25,26,30,35,37,41,44,56,59,60,68,75,89,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,3,"11","22","32","33","41","42","43","51","53","61","63","71","72","83","92","","","","",1,0,2,1,0,0,0,0,"QSF"
146,1,14,17,24,33,39,46,53,55,61,62,74,76,84,88,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4,"12","22","23","32","41","43","53","61","62","71","73","81","83","91","92","","","","",1,2,1,1,0,0,0,0,"EKE"
147,3,9,12,27,36,42,49,57,63,64,70,73,81,82,90,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,"12","13","21","32","41","51","52","63","71","73","82","83","91","92","93","","","","",2,0,0,1,0,0,0,0,"EEX"
148,5,15,19,28,29,32,38,43,51,58,65,71,79,80,87,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,"12","21","23","32","33","41","43","51","61","62","71","82","83","92","93","","","","",0,1,1,0,0,0,0,0,"OCC"
149,2,4,6,13,20,21,31,47,50,52,69,77,78,85,86,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,"11","12","13","22","31","33","41","51","62","63","71","82","83","92","93","","","","",0,0,2,1,0,0,0,0,"SNB"
150,7,11,16,18,22,23,34,40,45,48,54,66,67,72,83,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,4,"12","21","22","23","31","32","42","51","52","53","61","71","73","83","93","","","","",2,0,2,2,0,0,0,0,"NJW"
151,3,13,17,20,33,37,47,58,60,61,73,74,75,86,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,"12","21","23","33","41","42","52","63","71","73","81","82","83","91","92","","","","",1,0,0,0,0,0,0,0,"CHZ"
152,8,12,16,22,29,32,38,45,48,51,67,72,76,80,83,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,4,"12","21","23","31","33","42","43","52","53","62","71","81","82","91","93","","","","",2,1,1,1,0,0,0,0,"AKO"
153,4,7,9,15,24,31,35,36,42,56,57,62,79,81,85,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,"11","12","13","23","33","41","42","43","52","62","63","71","81","91","92","","","","",0,1,1,0,0,0,0,0,"ILN"
154,2,10,18,23,28,30,40,41,59,63,66,70,77,82,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"12","21","22","31","33","43","51","53","62","72","73","81","83","91","92","","","","",0,0,0,0,0,0,0,0,"IES"
155,1,5,14,19,25,26,34,46,52,54,55,68,71,88,89,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,7,"11","13","21","22","32","33","43","52","61","62","63","71","82","91","93","","","","",3,2,2,2,1,0,0,0,"DAH"
156,6,11,21,27,39,43,44,49,50,53,64,65,69,78,84,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,3,"12","22","31","32","43","51","52","53","61","63","71","72","73","83","91","","","","",1,1,1,0,0,0,0,0,"LKO"
157,6,8,12,13,27,34,39,40,54,55,65,71,81,84,88,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,"12","13","21","23","31","41","42","52","61","63","73","82","91","92","93","","","","",1,1,0,0,0,0,0,0,"TMQ"
158,3,7,18,22,25,30,43,49,52,56,63,75,80,87,90,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2,"11","12","21","32","33","41","52","53","62","63","73","81","91","92","93","","","","",0,2,0,1,0,0,0,0,"MUE"
159,9,10,15,21,29,33,45,47,50,58,59,66,69,78,82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"11","21","23","31","32","42","51","52","61","62","63","72","73","83","93","","","","",0,0,1,0,0,0,0,0,"NVE"
160,1,14,17,24,26,28,38,44,51,57,67,68,70,74,86,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,4,"13","22","23","31","32","33","41","51","61","62","71","72","82","83","93","","","","",1,2,1,1,0,0,0,0,"WSF"
161,2,5,16,23,35,36,41,46,48,53,62,64,73,77,85,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,3,"12","13","21","32","41","43","51","52","53","61","72","73","81","83","92","","","","",0,0,3,0,1,0,0,0,"XFA"
162,4,11,19,20,31,32,37,42,60,61,72,76,79,83,89,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,5,"12","21","23","33","41","42","43","51","72","73","81","82","83","91","92","","","","",2,2,1,2,0,0,0,0,"CDK"
163,1,4,15,16,25,35,41,44,48,50,65,66,73,83,88,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3,"11","12","22","23","31","42","51","52","53","63","72","73","81","91","93","","","","",1,1,1,0,0,0,0,0,"BXV"
164,2,6,13,19,26,31,33,42,51,54,57,62,79,84,90,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,5,"11","12","22","23","33","41","43","51","61","62","63","72","82","91","93","","","","",2,1,2,2,0,0,0,0,"RDT"
165,5,7,12,18,23,30,36,43,45,55,56,68,71,78,85,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,"11","13","21","22","32","41","43","51","52","61","62","73","82","83","93","","","","",1,0,2,1,0,0,0,0,"ZYL"
166,3,10,17,21,27,28,37,38,49,53,63,69,74,80,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"11","21","22","31","32","33","41","43","51","63","72","73","82","92","93","","","","",0,0,0,0,0,0,0,0,"XVX"
167,8,11,22,32,39,40,58,59,61,64,70,72,76,87,89,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,3,"12","22","33","42","43","51","61","63","71","73","81","82","83","91","92","","","","",0,1,2,1,0,0,0,0,"FTC"
168,9,14,20,24,29,34,46,47,52,60,67,75,77,81,82,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,3,"12","22","31","32","33","43","51","52","61","71","73","81","83","92","93","","","","",2,1,0,1,0,0,0,0,"VDX"
169,4,9,10,16,23,33,40,45,49,52,64,66,75,87,88,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,"11","12","22","23","31","42","51","52","53","63","72","73","81","91","93","","","","",0,0,1,0,0,0,0,0,"KTD"
170,2,8,15,18,21,30,37,44,51,53,54,63,77,86,89,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2,"11","12","22","23","33","41","43","51","61","62","63","72","82","91","93","","","","",1,0,1,0,0,0,0,0,"SQB"
171,1,5,11,13,20,31,38,43,46,57,58,68,74,76,85,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,"11","13","21","22","32","41","43","51","52","61","62","73","82","83","93","","","","",1,0,2,1,0,0,0,0,"XCZ"
172,6,12,17,22,25,26,35,39,42,55,60,61,79,80,81,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,4,"11","21","22","31","32","33","41","43","51","63","72","73","82","92","93","","","","",2,1,1,1,0,0,0,0,"FOZ"
173,3,19,29,32,36,48,50,56,65,67,71,72,73,82,90,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,4,"12","22","33","42","43","51","61","63","71","73","81","82","83","91","92","","","","",1,2,1,1,0,0,0,0,"BQE"
174,7,14,24,27,28,34,41,47,59,62,69,70,78,83,84,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,"12","22","31","32","33","43","51","52","61","71","73","81","83","92","93","","","","",0,1,2,1,0,0,0,0,"XGD"
175,2,12,14,16,31,45,47,53,57,58,64,68,72,82,88,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,"12","21","22","23","41","52","53","61","62","63","71","73","82","91","93","","","","",0,2,0,1,0,0,0,0,"ALX"
176,4,5,15,27,30,39,49,54,59,61,73,76,81,85,90,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3,"12","13","22","33","41","42","51","61","63","73","81","82","91","92","93","","","","",1,1,1,0,0,0,0,0,"ESX"
177,7,13,21,25,29,33,38,40,46,55,63,65,78,80,84,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,"12","23","31","32","33","41","43","51","52","62","71","73","83","91","92","","","","",0,1,1,0,0,0,0,0,"QRU"
178,8,18,20,26,28,32,36,37,42,52,60,66,70,75,89,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,5,"11","21","31","32","33","41","42","43","52","63","71","72","82","83","93","","","","",1,3,1,0,1,0,0,0,"SLE"
179,1,6,9,11,19,24,35,41,43,48,56,62,67,79,86,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,3,"11","12","13","21","23","32","43","51","52","53","62","71","72","83","91","","","","",1,0,2,1,0,0,0,0,"LDC"
180,3,10,17,22,23,34,44,50,51,69,71,74,77,83,87,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,"11","21","23","31","32","42","53","62","63","73","81","82","83","91","92","","","","",1,0,1,0,0,0,0,0,"ODY"
181,6,15,20,21,35,37,45,49,52,56,67,71,77,84,86,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,"12","21","31","32","41","43","51","52","62","63","73","82","83","91","93","","","","",1,1,0,0,0,0,0,0,"YOO"
182,5,12,23,29,30,32,33,41,54,57,59,66,73,88,90,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,"13","22","31","33","41","42","43","53","61","62","63","71","82","91","92","","","","",1,0,1,0,0,0,0,0,"MKJ"
183,3,8,14,17,26,38,43,53,65,69,70,72,78,85,89,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,4,"11","13","21","23","32","42","51","62","72","73","81","82","83","91","93","","","","",1,2,1,1,0,0,0,0,"HBR"
184,7,11,18,22,24,31,44,47,50,55,62,63,75,79,87,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,"11","22","23","31","33","42","52","53","61","62","72","73","81","83","91","","","","",1,1,0,0,0,0,0,0,"DHB"
185,1,2,4,13,25,36,39,40,46,51,60,68,76,81,82,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,4,"11","12","13","21","33","42","43","52","53","63","71","72","81","91","92","","","","",3,1,0,0,1,0,0,0,"AXU"
186,9,10,16,19,27,28,34,42,48,58,61,64,74,80,83,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,3,"13","21","22","23","32","33","43","51","52","62","71","72","81","91","93","","","","",1,1,1,0,0,0,0,0,"GEZ"
187,2,4,11,26,28,36,47,49,53,56,66,67,77,86,88,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,"12","13","21","32","33","43","51","53","61","62","71","72","82","91","93","","","","",0,1,1,0,0,0,0,0,"ACO"
188,9,14,17,18,24,30,39,41,51,59,61,65,74,82,87,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"11","21","22","23","33","42","43","52","61","63","71","73","82","91","92","","","","",1,0,0,0,0,0,0,0,"EPB"
189,5,13,22,23,35,40,42,50,58,64,68,70,72,79,90,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,4,"13","21","31","32","43","51","52","62","63","72","73","81","82","83","91","","","","",1,2,1,1,0,0,0,0,"JSA"
190,3,8,10,15,21,32,37,46,55,57,69,71,75,83,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,"11","13","21","23","33","42","43","52","61","62","72","81","83","91","92","","","","",0,1,0,0,0,0,0,0,"WYG"
191,7,12,16,20,29,31,34,44,48,52,63,76,78,81,85,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,5,"12","22","23","31","33","41","42","51","53","62","71","81","83","92","93","","","","",2,1,2,2,0,0,0,0,"STM"
192,1,6,19,25,27,33,38,43,45,54,60,62,73,80,89,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,4,"11","13","22","32","33","41","43","51","53","62","71","72","83","91","92","","","","",2,2,0,2,0,0,0,0,"QMK"
193,7,15,18,24,34,39,44,55,58,66,67,71,81,84,87,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,"13","21","23","32","41","42","53","61","62","72","73","81","91","92","93","","","","",0,1,1,0,0,0,0,0,"SJH"
194,9,14,25,26,30,40,43,52,53,57,62,76,78,83,88,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,5,"12","22","31","33","41","52","53","61","62","63","71","82","83","91","93","","","","",1,2,2,2,0,0,0,0,"CHX"
195,4,8,19,22,28,36,46,54,60,61,64,77,79,86,89,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,5,"12","13","22","32","33","41","51","62","71","72","73","81","83","91","93","","","","",2,3,0,1,1,0,0,0,"QOM"
196,1,3,10,16,20,33,35,37,47,49,59,68,75,82,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"11","13","21","22","31","41","42","43","51","52","62","73","83","92","93","","","","",1,0,0,0,0,0,0,0,"BFK"
197,2,6,11,12,21,31,41,42,51,56,63,69,70,74,80,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,"11","12","22","23","31","42","52","53","61","63","71","73","81","83","92","","","","",0,0,1,0,0,0,0,0,"SKK"
198,5,13,17,23,27,29,32,38,45,48,50,65,72,73,85,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3,"13","21","23","31","32","33","41","42","51","52","63","73","81","82","92","","","","",1,1,1,0,0,0,0,0,"AHX"
199,2,14,20,27,32,33,38,40,48,52,63,68,73,81,82,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,3,"12","21","31","32","41","42","43","51","53","61","72","73","83","92","93","","","","",2,0,1,1,0,0,0,0,"NQK"
200,1,10,15,24,25,30,43,50,57,64,69,72,78,83,87,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,"13","22","23","32","33","41","52","61","62","71","72","81","83","91","93","","","","",1,0,2,1,0,0,0,0,"ABP"
201,5,6,11,16,21,23,29,37,49,54,61,76,80,84,89,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,4,"12","13","21","23","31","32","33","42","51","61","73","82","91","92","93","","","","",1,3,0,0,1,0,0,0,"KPG"
202,4,12,17,22,36,42,46,53,55,59,62,65,70,77,90,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,3,"13","22","23","33","41","51","52","61","62","63","72","73","81","82","91","","","","",2,0,1,1,0,0,0,0,"JZI"
203,3,13,19,26,31,35,41,45,56,66,67,71,74,75,86,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,"12","21","23","33","41","42","51","52","63","71","72","81","82","83","93","","","","",0,0,2,1,0,0,0,0,"SLX"
204,7,8,9,18,28,34,39,44,47,51,58,60,79,85,88,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2,"11","12","13","22","32","41","43","51","53","61","62","72","83","91","93","","","","",1,1,0,0,0,0,0,0,"KGH"
205,2,8,15,18,23,24,39,45,46,52,66,70,78,80,81,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,"12","13","22","23","31","33","41","51","52","61","71","82","83","92","93","","","","",1,0,1,0,0,0,0,0,"JJR"
206,4,7,12,16,21,25,37,49,55,67,68,73,75,88,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"11","13","21","22","32","33","43","52","62","71","73","81","82","91","93","","","","",0,0,0,0,0,0,0,0,"SED"
207,1,9,14,28,30,36,42,53,60,65,72,74,79,84,87,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,7,"11","13","23","32","41","42","53","63","71","72","81","82","83","91","92","","","","",4,1,2,1,0,1,0,0,"VJQ"
208,3,11,20,29,31,33,43,44,54,64,69,71,82,85,86,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,"11","23","31","32","42","43","52","53","61","71","72","83","91","92","93","","","","",1,0,1,0,0,0,0,0,"LIK"
209,5,13,19,22,27,34,35,40,47,51,57,58,63,77,83,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,"11","22","23","31","32","41","43","51","52","61","62","63","73","82","93","","","","",2,0,1,1,0,0,0,0,"ZOH"
210,6,10,17,26,32,38,41,48,50,56,59,61,62,76,90,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,3,"12","22","23","32","41","43","51","52","61","62","63","71","73","83","91","","","","",0,2,1,1,0,0,0,0,"NEV"
211,1,4,5,17,19,29,37,40,49,56,65,71,73,86,90,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3,"11","12","13","22","23","32","41","51","53","61","72","82","83","91","93","","","","",1,0,2,1,0,0,0,0,"UGK"
212,8,16,24,36,41,47,52,57,66,67,68,77,81,83,88,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,"12","22","33","41","51","53","61","62","71","72","73","83","91","92","93","","","","",2,0,0,1,0,0,0,0,"XJB"
213,3,9,15,26,27,33,34,43,44,54,55,61,74,79,80,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,"11","12","21","32","33","42","43","51","53","62","63","73","81","82","91","","","","",0,2,1,1,0,0,0,0,"TOU"
214,7,12,18,23,25,35,46,50,59,62,63,72,76,82,84,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,3,"12","21","23","31","33","42","52","61","63","71","72","81","83","92","93","","","","",1,0,2,1,0,0,0,0,"JSJ"
215,2,10,11,13,28,31,32,42,45,51,64,69,75,85,89,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,"11","21","22","23","31","42","43","51","53","62","72","73","82","91","93","","","","",1,0,0,0,0,0,0,0,"FGF"
216,6,14,20,21,22,30,38,39,48,53,58,60,70,78,87,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,5,"13","22","31","32","33","41","42","43","51","61","62","72","81","83","93","","","","",1,2,2,2,0,0,0,0,"JGT"
217,8,9,10,26,29,34,36,48,55,63,71,74,81,83,89,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,3,"11","13","21","32","33","42","43","51","62","72","81","83","91","92","93","","","","",1,1,1,0,0,0,0,0,"CTC"
218,6,7,16,22,24,28,33,47,49,56,67,68,75,82,86,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,"11","13","23","31","32","33","42","51","53","62","71","73","82","91","92","","","","",1,0,0,0,0,0,0,0,"QOI"
219,2,14,15,20,35,37,45,51,52,59,62,64,79,84,88,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,3,"12","21","23","32","41","43","51","61","62","63","72","73","81","92","93","","","","",1,2,0,1,0,0,0,0,"JUM"
220,3,12,19,25,30,39,44,50,58,69,70,73,77,80,90,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,"12","21","22","33","42","43","51","61","63","72","81","82","83","91","93","","","","",1,1,0,0,0,0,0,0,"XCY"
221,4,13,21,27,31,41,42,46,53,57,60,61,72,76,87,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,4,"13","21","31","32","41","51","52","53","61","63","72","73","82","83","92","","","","",0,3,1,0,1,0,0,0,"XSC"
222,1,5,11,17,18,23,32,38,40,43,54,65,66,78,85,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,4,"11","13","21","22","23","31","41","43","51","53","62","72","73","82","92","","","","",1,2,1,1,0,0,0,0,"QMJ"
223,7,10,22,25,36,38,42,44,48,51,54,62,79,81,86,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,6,"13","22","31","33","42","43","51","52","53","61","62","71","82","91","93","","","","",2,3,1,1,1,0,0,0,"REY"
224,2,5,6,12,21,32,45,50,59,61,69,70,72,85,90,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,"11","12","13","21","33","42","52","61","63","72","73","81","83","91","92","","","","",0,1,1,0,0,0,0,0,"FRT"
225,3,11,13,20,24,27,31,40,47,55,57,64,74,82,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"11","21","23","31","32","33","42","52","53","62","63","71","82","91","93","","","","",0,0,0,0,0,0,0,0,"JUR"
226,4,8,14,15,28,33,34,46,52,53,60,68,75,76,88,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,4,"12","13","21","23","33","41","42","51","61","62","71","72","82","83","93","","","","",3,0,1,0,1,0,0,0,"WYZ"
